INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,NIFTY     ,27/10/2022,00015800.00,CE      ,00001679.00,00001679.00,00001678.00,00001678.00,000000000008200,              100,              002,              002,        1747850.00,         167850.00
OPTIDX    ,NIFTY     ,27/10/2022,00015800.00,PE      ,00000003.35,00000003.70,00000001.75,00000002.15,000000000741200,          1701000,            34020,            14389,    26879945202.50,        4145202.50
OPTIDX    ,NIFTY     ,27/10/2022,00015850.00,PE      ,00000003.00,00000003.15,00000002.15,00000002.40,000000000028550,            40850,              817,              573,      647583035.00,         110535.00
OPTIDX    ,NIFTY     ,27/10/2022,00015900.00,CE      ,00001539.45,00001560.00,00001531.40,00001560.00,000000000002100,              200,              004,              004,        3488542.50,         308542.50
OPTIDX    ,NIFTY     ,27/10/2022,00015900.00,PE      ,00000003.25,00000003.70,00000002.00,00000002.40,000000000358300,          1111900,            22238,             7861,    17682064307.50,        2854307.50
OPTIDX    ,NIFTY     ,27/10/2022,00015950.00,PE      ,00000003.25,00000003.55,00000002.30,00000002.50,000000000039850,            57100,             1142,              659,      910911235.00,         166235.00
OPTIDX    ,NIFTY     ,27/10/2022,00016000.00,CE      ,00001410.00,00001553.50,00001392.80,00001534.95,000000000248900,            43200,              864,              429,      754962900.00,       63762900.00
OPTIDX    ,NIFTY     ,27/10/2022,00016000.00,PE      ,00000004.05,00000004.30,00000002.10,00000002.70,000000004860650,         10099200,           201984,            36695,   161616203057.50,       29003057.50
OPTIDX    ,NIFTY     ,27/10/2022,00016050.00,PE      ,00000004.00,00000005.05,00000002.20,00000002.85,000000000036550,            90150,             1803,              987,     1447177330.00,         269830.00
OPTIDX    ,NIFTY     ,27/10/2022,00016100.00,CE      ,00001314.10,00001448.00,00001314.10,00001427.50,000000000008650,             1250,              025,              020,       21852552.50,        1727552.50
OPTIDX    ,NIFTY     ,27/10/2022,00016100.00,PE      ,00000003.65,00000004.50,00000002.45,00000002.95,000000000624300,          2039900,            40798,            12292,    32848457670.00,        6067670.00
OPTIDX    ,NIFTY     ,27/10/2022,00016150.00,CE      ,00001269.85,00001338.10,00001262.25,00001315.85,000000000003100,              300,              006,              006,        5234020.00,         389020.00
OPTIDX    ,NIFTY     ,27/10/2022,00016150.00,PE      ,00000004.10,00000004.45,00000002.80,00000003.25,000000000122200,           205600,             4112,             1749,     3321126560.00,         686560.00
OPTIDX    ,NIFTY     ,27/10/2022,00016200.00,CE      ,00001224.80,00001347.90,00001224.80,00001347.90,000000000057900,             2650,              053,              038,       46285155.00,        3355155.00
OPTIDX    ,NIFTY     ,27/10/2022,00016200.00,PE      ,00000005.10,00000005.15,00000002.80,00000003.30,000000001230500,          2858450,            57169,            16153,    46316467982.50,        9577982.50
OPTIDX    ,NIFTY     ,27/10/2022,00016250.00,PE      ,00000004.90,00000005.20,00000003.20,00000003.65,000000000339900,           854500,            17090,             5185,    13888904565.00,        3279565.00
OPTIDX    ,NIFTY     ,27/10/2022,00016300.00,CE      ,00001108.00,00001252.00,00001100.00,00001252.00,000000000015350,              650,              013,              012,       11339635.00,         744635.00
OPTIDX    ,NIFTY     ,27/10/2022,00016300.00,PE      ,00000005.70,00000007.35,00000003.30,00000003.85,000000001446000,          3523200,            70464,            20354,    57441887635.00,       13727635.00
OPTIDX    ,NIFTY     ,27/10/2022,00016350.00,PE      ,00000005.60,00000006.30,00000003.65,00000004.25,000000000196450,           502150,            10043,             3391,     8212309670.00,        2157170.00
OPTIDX    ,NIFTY     ,27/10/2022,00016400.00,CE      ,00001024.00,00001150.00,00001024.00,00001141.80,000000000054500,             6950,              139,              076,      121551537.50,        7571537.50
OPTIDX    ,NIFTY     ,27/10/2022,00016400.00,PE      ,00000005.65,00000008.65,00000003.60,00000004.50,000000002232650,          5549850,           110997,            29974,    91043348212.50,       25808212.50
OPTIDX    ,NIFTY     ,27/10/2022,00016450.00,PE      ,00000006.90,00000008.00,00000004.15,00000004.85,000000000190850,           513750,            10275,             4007,     8453898992.50,        2711492.50
OPTIDX    ,NIFTY     ,27/10/2022,00016500.00,CE      ,00000925.00,00001061.00,00000893.75,00001050.10,000000000202800,            46600,              932,              590,      815011750.00,       46111750.00
OPTIDX    ,NIFTY     ,27/10/2022,00016500.00,PE      ,00000010.00,00000011.60,00000004.60,00000005.45,000000005912000,         11851700,           237034,            51182,   195620957770.00,       67907770.00
OPTIDX    ,NIFTY     ,27/10/2022,00016550.00,CE      ,00000909.70,00001003.75,00000903.70,00001002.00,000000000001900,              700,              014,              013,       12263110.00,         678110.00
OPTIDX    ,NIFTY     ,27/10/2022,00016550.00,PE      ,00000012.00,00000012.00,00000005.25,00000005.80,000000000461200,          1214950,            24299,             7468,    20115017607.50,        7595107.50
OPTIDX    ,NIFTY     ,27/10/2022,00016600.00,CE      ,00000822.85,00000959.95,00000795.50,00000942.50,000000000065750,             6450,              129,              122,      112719160.00,        5649160.00
OPTIDX    ,NIFTY     ,27/10/2022,00016600.00,PE      ,00000010.65,00000013.55,00000005.65,00000006.50,000000001726800,          6798500,           135970,            37186,   112903484222.50,       48384222.50
OPTIDX    ,NIFTY     ,27/10/2022,00016650.00,PE      ,00000013.45,00000015.60,00000005.85,00000006.95,000000000248250,           972700,            19454,             6200,    16203673525.00,        8218525.00
OPTIDX    ,NIFTY     ,27/10/2022,00016700.00,CE      ,00000725.15,00000862.00,00000701.95,00000849.75,000000000145600,            22450,              449,              300,      391899075.00,       16984075.00
OPTIDX    ,NIFTY     ,27/10/2022,00016700.00,PE      ,00000017.20,00000018.40,00000006.30,00000007.75,000000002926850,          8124250,           162485,            47192,   135749389995.00,       74414995.00
OPTIDX    ,NIFTY     ,27/10/2022,00016750.00,CE      ,00000702.90,00000809.60,00000702.90,00000798.30,000000000014400,              700,              014,              014,       12243702.50,         518702.50
OPTIDX    ,NIFTY     ,27/10/2022,00016750.00,PE      ,00000020.00,00000021.40,00000007.60,00000008.75,000000000506250,          1707850,            34157,            10894,    28625072652.50,       18585152.50
OPTIDX    ,NIFTY     ,27/10/2022,00016800.00,CE      ,00000630.90,00000768.35,00000607.75,00000746.85,000000000787000,            90350,             1807,             1162,     1579958815.00,       62078815.00
OPTIDX    ,NIFTY     ,27/10/2022,00016800.00,PE      ,00000020.20,00000029.80,00000008.55,00000010.10,000000003097850,          7676350,           153527,            43243,   129061590915.00,       98910915.00
OPTIDX    ,NIFTY     ,27/10/2022,00016850.00,CE      ,00000583.85,00000707.95,00000574.25,00000679.95,000000000016250,             2400,              048,              038,       41949097.50,        1509097.50
OPTIDX    ,NIFTY     ,27/10/2022,00016850.00,PE      ,00000025.65,00000027.25,00000009.85,00000011.35,000000000347850,          1317500,            26350,             8954,    22219095345.00,       19220345.00
OPTIDX    ,NIFTY     ,27/10/2022,00016900.00,CE      ,00000541.50,00000668.55,00000516.60,00000647.30,000000000587050,            91500,             1830,             1090,     1600333835.00,       53983835.00
OPTIDX    ,NIFTY     ,27/10/2022,00016900.00,PE      ,00000037.00,00000049.45,00000011.55,00000013.30,000000002682350,          7577750,           151555,            44220,   128198655540.00,      134680540.00
OPTIDX    ,NIFTY     ,27/10/2022,00016950.00,CE      ,00000488.45,00000620.50,00000472.95,00000614.80,000000000023300,            15300,              306,              141,      267148165.00,        7813165.00
OPTIDX    ,NIFTY     ,27/10/2022,00016950.00,PE      ,00000032.80,00000038.05,00000013.25,00000015.20,000000000401400,          1826450,            36529,            11320,    30994778110.00,       36450610.00
OPTIDX    ,NIFTY     ,27/10/2022,00017000.00,CE      ,00000452.75,00000573.40,00000427.35,00000558.35,000000001358400,          1073500,            21470,             8811,    18779937002.50,      530437002.50
OPTIDX    ,NIFTY     ,27/10/2022,00017000.00,PE      ,00000039.00,00000055.95,00000015.70,00000018.05,000000005516500,         14083650,           281673,            82884,   239781172080.00,      359122080.00
OPTIDX    ,NIFTY     ,27/10/2022,00017050.00,CE      ,00000404.75,00000524.30,00000385.00,00000508.85,000000000050600,            28300,              566,              365,      495175362.50,       12660362.50
OPTIDX    ,NIFTY     ,27/10/2022,00017050.00,PE      ,00000048.60,00000051.70,00000018.45,00000020.95,000000000298500,          1425100,            28502,            10276,    24341711172.50,       43756172.50
OPTIDX    ,NIFTY     ,27/10/2022,00017100.00,CE      ,00000369.45,00000480.25,00000343.35,00000467.65,000000000738600,           243400,             4868,             2863,     4260909057.50,       98769057.50
OPTIDX    ,NIFTY     ,27/10/2022,00017100.00,PE      ,00000064.95,00000064.95,00000016.75,00000025.35,000000002133650,          7804150,           156083,            51282,   133734803330.00,      283838330.00
OPTIDX    ,NIFTY     ,27/10/2022,00017150.00,CE      ,00000327.40,00000435.40,00000308.75,00000424.45,000000000047700,            28650,              573,              413,      501947087.50,       10599587.50
OPTIDX    ,NIFTY     ,27/10/2022,00017150.00,PE      ,00000061.20,00000070.90,00000026.80,00000030.15,000000000357150,          1770450,            35409,            12766,    30439181807.50,       75964307.50
OPTIDX    ,NIFTY     ,27/10/2022,00017200.00,CE      ,00000318.85,00000391.45,00000267.30,00000377.30,000000000758150,          1191550,            23831,            11258,    20876512315.00,      381852315.00
OPTIDX    ,NIFTY     ,27/10/2022,00017200.00,PE      ,00000080.05,00000084.95,00000032.65,00000036.40,000000003382650,         13585450,           271709,           101542,   234390649737.50,      720909737.50
OPTIDX    ,NIFTY     ,27/10/2022,00017250.00,CE      ,00000257.60,00000348.80,00000233.45,00000335.10,000000000129500,           168800,             3376,             1879,     2960850035.00,       49050035.00
OPTIDX    ,NIFTY     ,27/10/2022,00017250.00,PE      ,00000099.35,00000099.65,00000040.50,00000045.30,000000000691700,          4058100,            81162,            25779,    70256116500.00,      253891500.00
OPTIDX    ,NIFTY     ,27/10/2022,00017300.00,CE      ,00000225.00,00000308.75,00000200.00,00000294.25,000000001280850,          3563000,            71260,            32650,    62530242845.00,      890342845.00
OPTIDX    ,NIFTY     ,27/10/2022,00017300.00,PE      ,00000114.75,00000119.35,00000049.75,00000055.75,000000003445400,         15093900,           301878,           114209,   262315897300.00,     1191427300.00
OPTIDX    ,NIFTY     ,27/10/2022,00017350.00,CE      ,00000187.00,00000269.45,00000170.70,00000258.25,000000000100950,           585850,            11717,             5657,    10290556512.50,      126059012.50
OPTIDX    ,NIFTY     ,27/10/2022,00017350.00,PE      ,00000130.00,00000138.90,00000060.90,00000066.75,000000000696200,          3950750,            79015,            27076,    68905465607.50,      359953107.50
OPTIDX    ,NIFTY     ,27/10/2022,00017400.00,CE      ,00000160.15,00000234.00,00000143.15,00000222.10,000000001976600,         13810800,           276216,           139227,   242853802807.50,     2545882807.50
OPTIDX    ,NIFTY     ,27/10/2022,00017400.00,PE      ,00000151.20,00000166.80,00000075.00,00000082.10,000000003895050,         25066400,           501328,           204853,   439014153452.50,     2858793452.50
OPTIDX    ,NIFTY     ,27/10/2022,00017450.00,CE      ,00000135.05,00000201.00,00000119.75,00000189.15,000000000328150,          5652200,           113044,            43488,    99507518787.50,      876628787.50
OPTIDX    ,NIFTY     ,27/10/2022,00017450.00,PE      ,00000156.00,00000183.20,00000091.40,00000100.40,000000000724650,          6571400,           131428,            51114,   115565738305.00,      894808305.00
OPTIDX    ,NIFTY     ,27/10/2022,00017500.00,CE      ,00000111.40,00000169.90,00000097.65,00000158.70,000000005289250,         34952400,           699048,           305533,   616382498412.50,     4715498412.50
OPTIDX    ,NIFTY     ,27/10/2022,00017500.00,PE      ,00000200.30,00000211.35,00000110.40,00000120.45,000000005235200,         26593800,           531876,           240930,   469458356135.00,     4066856135.00
OPTIDX    ,NIFTY     ,27/10/2022,00017550.00,CE      ,00000112.40,00000141.90,00000050.20,00000132.75,000000000854000,          7039000,           140780,            53900,   124359528857.50,      825078857.50
OPTIDX    ,NIFTY     ,27/10/2022,00017550.00,PE      ,00000240.00,00000242.00,00000132.10,00000142.10,000000000557700,          2987400,            59748,            24870,    52923044905.00,      494174905.00
OPTIDX    ,NIFTY     ,27/10/2022,00017600.00,CE      ,00000084.05,00000115.75,00000062.15,00000108.40,000000003185850,         18479450,           369589,           152030,   326924407942.50,     1686087942.50
OPTIDX    ,NIFTY     ,27/10/2022,00017600.00,PE      ,00000269.70,00000280.00,00000157.00,00000166.90,000000001187500,          5301600,           106032,            48249,    94384615082.50,     1076455082.50
OPTIDX    ,NIFTY     ,27/10/2022,00017650.00,CE      ,00000082.30,00000093.65,00000048.50,00000086.30,000000000583550,          4403450,            88069,            33265,    78039744360.00,      318851860.00
OPTIDX    ,NIFTY     ,27/10/2022,00017650.00,PE      ,00000277.95,00000310.15,00000184.20,00000191.95,000000000078800,           299450,             5989,             3441,     5353185275.00,       67892775.00
OPTIDX    ,NIFTY     ,27/10/2022,00017700.00,CE      ,00000050.00,00000073.80,00000037.10,00000067.90,000000002749200,         17596750,           351935,           123958,   312427174390.00,      964699390.00
OPTIDX    ,NIFTY     ,27/10/2022,00017700.00,PE      ,00000313.90,00000348.75,00000215.00,00000223.95,000000000463500,          1327950,            26559,            11977,    23868671645.00,      363956645.00
OPTIDX    ,NIFTY     ,27/10/2022,00017750.00,CE      ,00000052.30,00000057.10,00000027.95,00000052.10,000000000686450,          5856700,           117134,            35725,   104207314237.50,      250889237.50
OPTIDX    ,NIFTY     ,27/10/2022,00017750.00,PE      ,00000374.00,00000387.15,00000248.25,00000256.40,000000000048400,            88450,             1769,             1307,     1596894872.50,       26907372.50
OPTIDX    ,NIFTY     ,27/10/2022,00017800.00,CE      ,00000040.40,00000042.90,00000020.85,00000039.15,000000003254350,         17317200,           346344,           118262,   308788378662.50,      542218662.50
OPTIDX    ,NIFTY     ,27/10/2022,00017800.00,PE      ,00000399.40,00000432.80,00000284.05,00000294.20,000000000268250,           503950,            10079,             5284,     9144535390.00,      174225390.00
OPTIDX    ,NIFTY     ,27/10/2022,00017850.00,CE      ,00000031.35,00000032.00,00000015.60,00000029.05,000000000611000,          4290650,            85813,            25073,    76686724417.50,       98621917.50
OPTIDX    ,NIFTY     ,27/10/2022,00017850.00,PE      ,00000460.55,00000476.70,00000322.45,00000332.80,000000000018100,            14650,              293,              230,      267324685.00,        5822185.00
OPTIDX    ,NIFTY     ,27/10/2022,00017900.00,CE      ,00000022.25,00000023.00,00000011.90,00000020.65,000000002282700,         11719850,           234397,            64399,   209982749067.50,      197434067.50
OPTIDX    ,NIFTY     ,27/10/2022,00017900.00,PE      ,00000496.40,00000523.35,00000364.00,00000385.45,000000000132550,           139500,             2790,             1436,     2556890417.50,       59840417.50
OPTIDX    ,NIFTY     ,27/10/2022,00017950.00,CE      ,00000012.00,00000016.30,00000009.15,00000014.50,000000000929800,          3641800,            72836,            20607,    65415794552.50,       45484552.50
OPTIDX    ,NIFTY     ,27/10/2022,00017950.00,PE      ,00000516.75,00000563.15,00000406.40,00000418.15,000000000004350,            10050,              201,              138,      185267930.00,        4870430.00
OPTIDX    ,NIFTY     ,27/10/2022,00018000.00,CE      ,00000009.95,00000012.50,00000007.25,00000010.70,000000006781000,         17072200,           341444,            81438,   307461917337.50,      162317337.50
OPTIDX    ,NIFTY     ,27/10/2022,00018000.00,PE      ,00000599.95,00000620.00,00000453.25,00000466.90,000000000573850,           391550,             7831,             3854,     7255654680.00,      207754680.00
OPTIDX    ,NIFTY     ,27/10/2022,00018050.00,CE      ,00000007.75,00000009.85,00000005.35,00000007.40,000000001087200,          3118700,            62374,            18086,    56314025825.00,       21490825.00
OPTIDX    ,NIFTY     ,27/10/2022,00018050.00,PE      ,00000631.40,00000646.50,00000499.10,00000517.65,000000000003000,             2450,              049,              033,       45562152.50,        1339652.50
OPTIDX    ,NIFTY     ,27/10/2022,00018100.00,CE      ,00000005.90,00000006.90,00000004.00,00000005.35,000000002591000,          8579600,           171592,            46420,   155334305965.00,       43545965.00
OPTIDX    ,NIFTY     ,27/10/2022,00018100.00,PE      ,00000698.00,00000711.00,00000548.95,00000562.45,000000000028900,            20400,              408,              314,      381552685.00,       12312685.00
OPTIDX    ,NIFTY     ,27/10/2022,00018150.00,CE      ,00000004.80,00000005.85,00000003.25,00000004.00,000000000431250,          1445800,            28916,            10253,    26247075032.50,        5805032.50
OPTIDX    ,NIFTY     ,27/10/2022,00018150.00,PE      ,00000636.90,00000636.90,00000636.90,00000636.90,000000000002550,              050,              001,              001,         939345.00,          31845.00
OPTIDX    ,NIFTY     ,27/10/2022,00018200.00,CE      ,00000004.35,00000004.35,00000002.65,00000003.15,000000002409150,          6081200,           121624,            34482,   110697836012.50,       19996012.50
OPTIDX    ,NIFTY     ,27/10/2022,00018200.00,PE      ,00000795.00,00000815.00,00000644.90,00000659.85,000000000065500,             7300,              146,              117,      138167670.00,        5307670.00
OPTIDX    ,NIFTY     ,27/10/2022,00018250.00,CE      ,00000003.95,00000003.95,00000002.20,00000002.60,000000000270800,           750700,            15014,             6223,    13702373640.00,        2098640.00
OPTIDX    ,NIFTY     ,27/10/2022,00018250.00,PE      ,00000844.55,00000847.50,00000767.45,00000767.45,000000000001500,              700,              014,              013,       13344145.00,         569145.00
OPTIDX    ,NIFTY     ,27/10/2022,00018300.00,CE      ,00000003.25,00000003.35,00000002.00,00000002.20,000000001970250,          3820400,            76408,            20744,    69922513662.50,        9193662.50
OPTIDX    ,NIFTY     ,27/10/2022,00018300.00,PE      ,00000870.00,00000870.00,00000748.60,00000767.15,000000000016150,             4850,              097,              054,       92757417.50,        4002417.50
OPTIDX    ,NIFTY     ,27/10/2022,00018350.00,CE      ,00000003.00,00000003.00,00000001.75,00000002.00,000000000205950,           488200,             9764,             4246,     8959564910.00,        1094910.00
OPTIDX    ,NIFTY     ,27/10/2022,00018350.00,PE      ,00000920.55,00000920.55,00000785.75,00000796.70,000000000001000,              250,              005,              003,        4792867.50,         205367.50
OPTIDX    ,NIFTY     ,27/10/2022,00018400.00,CE      ,00000003.00,00000003.00,00000001.60,00000001.80,000000000990050,          1974050,            39481,            13252,    36326648772.50,        4128772.50
OPTIDX    ,NIFTY     ,27/10/2022,00018400.00,PE      ,00000943.90,00000945.10,00000831.50,00000833.45,000000000023200,             3200,              064,              031,       61800775.00,        2920775.00
OPTIDX    ,NIFTY     ,27/10/2022,00018450.00,CE      ,00000001.55,00000002.50,00000001.25,00000001.55,000000000089300,           204550,             4091,             2384,     3774309020.00,         361520.00
OPTIDX    ,NIFTY     ,27/10/2022,00018500.00,CE      ,00000002.05,00000002.40,00000001.40,00000001.60,000000003517650,          5267500,           105350,            24201,    97458192342.50,        9442342.50
OPTIDX    ,NIFTY     ,27/10/2022,00018500.00,PE      ,00001097.05,00001112.00,00000943.00,00000963.60,000000000370850,            76800,             1536,             1009,     1499572402.50,       78772402.50
OPTIDX    ,NIFTY     ,27/10/2022,00018550.00,CE      ,00000002.00,00000002.35,00000001.15,00000001.55,000000000090400,           183400,             3668,             2674,     3402382247.50,         312247.50
OPTIDX    ,NIFTY     ,27/10/2022,00018600.00,CE      ,00000001.85,00000002.00,00000001.10,00000001.35,000000000550850,           757100,            15142,             4606,    14083164162.50,        1104162.50
OPTIDX    ,NIFTY     ,27/10/2022,00018600.00,PE      ,00001168.40,00001175.50,00001049.25,00001069.35,000000000009500,             1700,              034,              027,       33516872.50,        1896872.50
OPTIDX    ,NIFTY     ,27/10/2022,00018650.00,CE      ,00000001.65,00000001.80,00000001.15,00000001.35,000000000027400,            19400,              388,              263,      361839052.50,          29052.50
OPTIDX    ,NIFTY     ,27/10/2022,00018700.00,CE      ,00000002.00,00000002.05,00000001.10,00000001.35,000000000311950,           546950,            10939,             4140,    10228774460.00,         809460.00
OPTIDX    ,NIFTY     ,27/10/2022,00018700.00,PE      ,00001230.00,00001230.00,00001230.00,00001230.00,000000000003200,              050,              001,              001,         996500.00,          61500.00
OPTIDX    ,NIFTY     ,27/10/2022,00018750.00,CE      ,00000001.85,00000013.70,00000001.25,00000001.40,000000000131800,            80800,             1616,              589,     1515156557.50,         156557.50
OPTIDX    ,NIFTY     ,27/10/2022,00018800.00,CE      ,00000002.20,00000002.50,00000001.05,00000001.30,000000000362750,           378250,             7565,             2138,     7111624045.00,         524045.00
OPTIDX    ,NIFTY     ,27/10/2022,00018850.00,CE      ,00000001.80,00000001.90,00000001.10,00000001.35,000000000006000,             9150,              183,              131,      172491400.00,          13900.00
OPTIDX    ,NIFTY     ,27/10/2022,00018900.00,CE      ,00000001.65,00000002.15,00000001.10,00000001.25,000000000094650,           141900,             2838,             1162,     2682104420.00,         194420.00
OPTIDX    ,NIFTY     ,27/10/2022,00018950.00,CE      ,00000001.70,00000001.85,00000001.15,00000001.20,000000000002050,             7100,              142,              090,      134555810.00,          10810.00
OPTIDX    ,NIFTY     ,27/10/2022,00019000.00,CE      ,00000001.70,00000001.90,00000001.15,00000001.40,000000003330100,          4099250,            81985,            15337,    77891556992.50,        5806992.50
OPTIDX    ,NIFTY     ,27/10/2022,00019000.00,PE      ,00001578.65,00001607.45,00001443.05,00001460.70,000000000320750,            20700,              414,              261,      424777150.00,       31477150.00
OPTIDX    ,NIFTY     ,27/10/2022,00019050.00,CE      ,00000001.70,00000001.85,00000001.30,00000001.45,000000000009050,             2500,              050,              029,       47628807.50,           3807.50
OPTIDX    ,NIFTY     ,27/10/2022,00019100.00,CE      ,00000001.55,00000001.80,00000001.00,00000001.15,000000000084200,            60300,             1206,              630,     1151806195.00,          76195.00
OPTIDX    ,NIFTY     ,27/10/2022,00019100.00,PE      ,00001627.70,00001627.70,00001616.95,00001616.95,000000000001550,              100,              002,              002,        2072232.50,         162232.50
OPTIDX    ,NIFTY     ,27/10/2022,00019150.00,CE      ,00000001.75,00000002.40,00000001.10,00000001.40,000000000002050,             3650,              073,              033,       69903162.50,           5662.50
OPTIDX    ,NIFTY     ,27/10/2022,00019200.00,CE      ,00000001.50,00000002.00,00000000.95,00000001.20,000000000128850,           177000,             3540,             1489,     3398632195.00,         232195.00
OPTIDX    ,NIFTY     ,27/10/2022,00019250.00,CE      ,00000001.75,00000002.40,00000001.25,00000001.35,000000000004700,             6300,              126,              066,      121284622.50,           9622.50
OPTIDX    ,NIFTY     ,27/10/2022,00019300.00,CE      ,00000001.35,00000001.85,00000001.00,00000001.10,000000000024800,            12700,              254,              199,      245128267.50,          18267.50
OPTIDX    ,NIFTY     ,27/10/2022,00019300.00,PE      ,00001885.00,00001890.00,00001885.00,00001890.00,000000000000450,              150,              003,              003,        3178250.00,         283250.00
OPTIDX    ,NIFTY     ,27/10/2022,00019350.00,CE      ,00000001.65,00000002.40,00000000.90,00000001.20,000000000004450,             9800,              196,              094,      189644427.50,          14427.50
OPTIDX    ,NIFTY     ,27/10/2022,00019400.00,CE      ,00000001.65,00000001.80,00000001.00,00000001.25,000000000034550,            17100,              342,              124,      331762720.00,          22720.00
OPTIDX    ,NIFTY     ,27/10/2022,00019450.00,CE      ,00000001.70,00000001.95,00000001.20,00000001.25,000000000003650,             1250,              025,              020,       24314320.00,           1820.00
OPTIDX    ,NIFTY     ,27/10/2022,00019500.00,CE      ,00000001.65,00000001.80,00000001.00,00000001.20,000000002378900,          1600350,            32007,             7221,    31209020410.00,        2195410.00
OPTIDX    ,NIFTY     ,27/10/2022,00019500.00,PE      ,00002089.10,00002109.35,00001944.15,00001961.65,000000000219450,            38050,              761,              348,      818705917.50,       76730917.50
OPTIDX    ,NIFTY     ,27/10/2022,00019550.00,CE      ,00000001.65,00000002.00,00000001.15,00000001.20,000000000002000,             3250,              065,              042,       63542490.00,           4990.00
OPTIDX    ,NIFTY     ,27/10/2022,00019600.00,CE      ,00000001.55,00000001.65,00000001.05,00000001.10,000000000025350,             6700,              134,              060,      131327750.00,           7750.00
OPTIDX    ,NIFTY     ,27/10/2022,00019650.00,CE      ,00000001.50,00000001.65,00000001.05,00000001.35,000000000005400,             1750,              035,              020,       34389895.00,           2395.00
OPTIDX    ,NIFTY     ,27/10/2022,00019700.00,CE      ,00000001.45,00000001.45,00000000.90,00000001.05,000000000021950,             5850,              117,              049,      115251775.00,           6775.00
OPTIDX    ,NIFTY     ,27/10/2022,00019750.00,CE      ,00000001.45,00000001.70,00000001.05,00000001.05,000000000004850,             4600,              092,              047,       90856832.50,           6832.50
OPTIDX    ,NIFTY     ,27/10/2022,00019800.00,CE      ,00000001.45,00000001.75,00000001.00,00000001.10,000000000076550,            18750,              375,              085,      371274597.50,          24597.50
OPTIDX    ,NIFTY     ,27/10/2022,00019850.00,CE      ,00000001.30,00000001.90,00000001.00,00000001.05,000000000010550,             6750,              135,              029,      133995075.00,           7575.00
OPTIDX    ,NIFTY     ,27/10/2022,00019900.00,CE      ,00000001.30,00000001.30,00000000.90,00000001.00,000000000417950,           322000,             6440,             2050,     6408150877.50,         350877.50
OPTIDX    ,NIFTY     ,27/10/2022,00019900.00,PE      ,00002484.05,00002484.05,00002345.00,00002350.45,000000000040200,             9900,              198,              195,      220898520.00,       23888520.00
OPTIDX    ,NIFTY     ,27/10/2022,00019950.00,CE      ,00000001.20,00000001.30,00000000.80,00000000.95,000000000154450,           131750,             2635,              250,     2628556525.00,         144025.00
OPTIDX    ,BANKNIFTY ,03/11/2022,00031000.00,PE      ,00000002.10,00000006.50,00000002.10,00000005.95,000000000002875,             6175,              247,              033,      191460140.00,          35140.00
OPTIDX    ,BANKNIFTY ,03/11/2022,00034000.00,PE      ,00000006.80,00000008.25,00000006.80,00000007.50,000000000005975,             9625,              385,              067,      327322595.00,          72595.00
OPTIDX    ,BANKNIFTY ,03/11/2022,00035000.00,CE      ,00004950.00,00005025.00,00004950.00,00005025.00,000000000000050,              050,              002,              002,        1999375.00,         249375.00
OPTIDX    ,BANKNIFTY ,03/11/2022,00035000.00,PE      ,00000012.35,00000014.65,00000009.05,00000009.80,000000000021050,             8075,              323,              157,      282721923.75,          96923.75
OPTIDX    ,BANKNIFTY ,03/11/2022,00035500.00,PE      ,00000025.00,00000025.00,00000012.50,00000013.45,000000000005500,             9325,              373,              186,      331187263.75,         149763.75
OPTIDX    ,BANKNIFTY ,03/11/2022,00035800.00,PE      ,00000014.15,00000024.00,00000014.15,00000023.95,000000000002150,              175,              007,              006,        6268926.25,           3926.25
OPTIDX    ,BANKNIFTY ,03/11/2022,00035900.00,PE      ,00000023.15,00000027.60,00000008.00,00000008.00,000000000000975,              450,              018,              010,       16161718.75,           6718.75
OPTIDX    ,BANKNIFTY ,03/11/2022,00036000.00,CE      ,00004050.00,00004248.05,00003998.40,00004248.05,000000000000600,              900,              036,              026,       36063532.50,        3663532.50
OPTIDX    ,BANKNIFTY ,03/11/2022,00036000.00,PE      ,00000025.00,00000027.85,00000015.45,00000017.20,000000000013150,            34425,             1377,              457,     1240068583.75,         768583.75
OPTIDX    ,BANKNIFTY ,03/11/2022,00036100.00,PE      ,00000020.10,00000021.15,00000018.05,00000019.60,000000000000025,              125,              005,              003,        4514962.50,           2462.50
OPTIDX    ,BANKNIFTY ,03/11/2022,00036200.00,PE      ,00000037.05,00000037.05,00000016.05,00000018.90,000000000000500,              350,              014,              013,       12679415.00,           9415.00
OPTIDX    ,BANKNIFTY ,03/11/2022,00036300.00,PE      ,00000031.00,00000031.00,00000028.55,00000028.55,000000000000375,              150,              006,              003,        5449568.75,           4568.75
OPTIDX    ,BANKNIFTY ,03/11/2022,00036400.00,PE      ,00000032.00,00000035.75,00000026.95,00000026.95,000000000001300,             2900,              116,              074,      105645698.75,          85698.75
OPTIDX    ,BANKNIFTY ,03/11/2022,00036500.00,PE      ,00000035.75,00000044.40,00000017.80,00000023.65,000000000019400,            47325,             1893,              912,     1728895538.75,        1533038.75
